year,week,Age_group,Number_of_citizens,Number_of_confirmed_cases,Number_of_new_admissions,Confirmed_cases_per_100k_citizens,New_admissions_per_100k_citizens,country,country_code
2018,U50,00-01,497324,20,6,3848,1158,Denmark,DNK
2018,U50,02-06,1208660,42,1,3696,33,Denmark,DNK
2018,U50,07-14,2148792,22,8,990,362,Denmark,DNK
2018,U50,15-44,8768640,55,23,683,316,Denmark,DNK
2018,U50,45-64,6141784,47,18,825,341,Denmark,DNK
2018,U50,65-74,2608940,20,8,777,322,Denmark,DNK
2018,U50,75-84,1459980,12,12,806,806,Denmark,DNK
2018,U50,85+,489972,4,4,914,914,Denmark,DNK
2018,U50,Alle,23324092,222,80,990,373,Denmark,DNK
2018,U51,00-01,497324,38,10,7992,2335,Denmark,DNK
2018,U51,02-06,1208660,83,23,7027,1675,Denmark,DNK
2018,U51,07-14,2148792,45,10,2083,416,Denmark,DNK
2018,U51,15-44,8768640,163,37,1997,513,Denmark,DNK
2018,U51,45-64,6141784,110,48,1881,796,Denmark,DNK
2018,U51,65-74,2608940,46,30,1910,1195,Denmark,DNK
2018,U51,75-84,1459980,37,31,2752,2285,Denmark,DNK
2018,U51,85+,489972,12,10,2729,2358,Denmark,DNK
2018,U51,Alle,23324092,534,199,2408,895,Denmark,DNK
2018,U52,00-01,497324,57,27,11070,4874,Denmark,DNK
2018,U52,02-06,1208660,53,18,4521,1466,Denmark,DNK
2018,U52,07-14,2148792,16,0,874,0,Denmark,DNK
2018,U52,15-44,8768640,144,48,1625,579,Denmark,DNK
2018,U52,45-64,6141784,145,79,2500,1383,Denmark,DNK
2018,U52,65-74,2608940,89,73,4109,3312,Denmark,DNK
2018,U52,75-84,1459980,66,54,5338,4393,Denmark,DNK
2018,U52,85+,489972,14,14,2907,2907,Denmark,DNK
2018,U52,Alle,23324092,584,313,2702,1487,Denmark,DNK
2019,U01,00-01,497324,39,15,7825,3032,Denmark,DNK
2019,U01,02-06,1208660,46,14,3910,1116,Denmark,DNK
2019,U01,07-14,2148792,26,10,1357,567,Denmark,DNK
2019,U01,15-44,8768640,184,45,2239,568,Denmark,DNK
2019,U01,45-64,6141784,150,58,2748,1155,Denmark,DNK
2019,U01,65-74,2608940,64,48,2634,1956,Denmark,DNK
2019,U01,75-84,1459980,35,27,2340,1796,Denmark,DNK
2019,U01,85+,489972,26,24,5681,5055,Denmark,DNK
2019,U01,Alle,23324092,570,241,2607,1125,Denmark,DNK
2019,U02,00-01,496404,53,10,10782,1962,Denmark,DNK
2019,U02,02-06,1208840,80,22,6244,1750,Denmark,DNK
2019,U02,07-14,2146760,38,12,1984,574,Denmark,DNK
2019,U02,15-44,8767132,215,63,2638,776,Denmark,DNK
2019,U02,45-64,6144564,221,85,3713,1431,Denmark,DNK
2019,U02,65-74,2607928,81,53,3390,2279,Denmark,DNK
2019,U02,75-84,1466136,43,35,2999,2399,Denmark,DNK
2019,U02,85+,490196,18,14,3929,3189,Denmark,DNK
2019,U02,Alle,23327960,749,294,3345,1324,Denmark,DNK
2019,U03,00-01,496404,88,26,17140,6330,Denmark,DNK
2019,U03,02-06,1208840,198,39,15644,3097,Denmark,DNK
2019,U03,07-14,2146760,44,4,2032,159,Denmark,DNK
2019,U03,15-44,8767132,296,52,3362,560,Denmark,DNK
2019,U03,45-64,6144564,237,80,4011,1353,Denmark,DNK
2019,U03,65-74,2607928,84,60,3483,2446,Denmark,DNK
2019,U03,75-84,1466136,62,52,4517,3840,Denmark,DNK
2019,U03,85+,490196,22,22,4390,4390,Denmark,DNK
2019,U03,Alle,23327960,1031,335,4444,1465,Denmark,DNK
2019,U04,00-01,496404,96,30,21409,7491,Denmark,DNK
2019,U04,02-06,1208840,226,48,20670,3916,Denmark,DNK
2019,U04,07-14,2146760,126,24,5785,1178,Denmark,DNK
2019,U04,15-44,8767132,484,91,5637,1050,Denmark,DNK
2019,U04,45-64,6144564,445,187,7958,3431,Denmark,DNK
2019,U04,65-74,2607928,190,128,8182,5616,Denmark,DNK
2019,U04,75-84,1466136,122,114,8872,8282,Denmark,DNK
2019,U04,85+,490196,42,40,8764,8334,Denmark,DNK
2019,U04,Alle,23327960,1731,662,7906,3093,Denmark,DNK
2019,U05,00-01,496404,206,54,44343,10932,Denmark,DNK
2019,U05,02-06,1208840,348,72,31474,6957,Denmark,DNK
2019,U05,07-14,2146760,170,24,8196,1176,Denmark,DNK
2019,U05,15-44,8767132,734,161,8984,2058,Denmark,DNK
2019,U05,45-64,6144564,752,281,13531,5214,Denmark,DNK
2019,U05,65-74,2607928,316,212,13715,9299,Denmark,DNK
2019,U05,75-84,1466136,250,198,19039,15216,Denmark,DNK
2019,U05,85+,490196,92,84,21164,19537,Denmark,DNK
2019,U05,Alle,23327960,2868,1086,13385,5234,Denmark,DNK
2019,U06,00-01,494624,252,73,57689,18337,Denmark,DNK
2019,U06,02-06,1209428,358,60,31500,5390,Denmark,DNK
2019,U06,07-14,2149800,205,34,9718,1773,Denmark,DNK
2019,U06,15-44,8781588,1005,190,12070,2413,Denmark,DNK
2019,U06,45-64,6154288,903,356,16546,6801,Denmark,DNK
2019,U06,65-74,2609784,471,305,20735,13580,Denmark,DNK
2019,U06,75-84,1473260,357,257,27192,20125,Denmark,DNK
2019,U06,85+,491200,190,180,42548,40241,Denmark,DNK
2019,U06,Alle,23363972,3741,1455,17578,7188,Denmark,DNK
2019,U07,00-01,494624,261,66,57700,13704,Denmark,DNK
2019,U07,02-06,1209428,335,41,31132,4067,Denmark,DNK
2019,U07,07-14,2149800,95,10,4901,398,Denmark,DNK
2019,U07,15-44,8781588,806,149,10256,2210,Denmark,DNK
2019,U07,45-64,6154288,800,291,14951,5611,Denmark,DNK
2019,U07,65-74,2609784,482,306,20919,13561,Denmark,DNK
2019,U07,75-84,1473260,308,245,23474,19058,Denmark,DNK
2019,U07,85+,491200,218,178,48285,39456,Denmark,DNK
2019,U07,Alle,23363972,3305,1286,15920,6419,Denmark,DNK
2019,U08,00-01,494624,130,36,29778,8320,Denmark,DNK
2019,U08,02-06,1209428,184,32,16925,3135,Denmark,DNK
2019,U08,07-14,2149800,78,8,3922,401,Denmark,DNK
2019,U08,15-44,8781588,506,96,6347,1276,Denmark,DNK
2019,U08,45-64,6154288,559,223,10575,4374,Denmark,DNK
2019,U08,65-74,2609784,295,200,13353,9266,Denmark,DNK
2019,U08,75-84,1473260,266,193,20316,15166,Denmark,DNK
2019,U08,85+,491200,114,98,26969,23382,Denmark,DNK
2019,U08,Alle,23363972,2132,886,10396,4536,Denmark,DNK
2019,U09,00-01,494624,93,26,21143,5621,Denmark,DNK
2019,U09,02-06,1209428,159,24,14640,2426,Denmark,DNK
2019,U09,07-14,2149800,80,6,3778,304,Denmark,DNK
2019,U09,15-44,8781588,338,49,4187,692,Denmark,DNK
2019,U09,45-64,6154288,269,79,4951,1473,Denmark,DNK
2019,U09,65-74,2609784,178,118,7897,5364,Denmark,DNK
2019,U09,75-84,1473260,184,143,14418,11478,Denmark,DNK
2019,U09,85+,491200,80,66,17557,14681,Denmark,DNK
2019,U09,Alle,23363972,1381,511,6590,2574,Denmark,DNK
2019,U10,00-01,496836,66,24,15386,5720,Denmark,DNK
2019,U10,02-06,1208448,95,20,8274,1598,Denmark,DNK
2019,U10,07-14,2144772,70,8,3106,319,Denmark,DNK
2019,U10,15-44,8755932,184,43,2187,581,Denmark,DNK
2019,U10,45-64,6151748,255,90,4593,1690,Denmark,DNK
2019,U10,65-74,2607140,147,111,6177,4559,Denmark,DNK
2019,U10,75-84,1479732,118,98,9522,8023,Denmark,DNK
2019,U10,85+,491168,64,54,15201,13176,Denmark,DNK
2019,U10,Alle,23335776,999,448,4700,2200,Denmark,DNK
2019,U11,00-01,496836,39,10,9369,2707,Denmark,DNK
2019,U11,02-06,1208448,42,0,3157,0,Denmark,DNK
2019,U11,07-14,2144772,30,4,1292,185,Denmark,DNK
2019,U11,15-44,8755932,189,54,2432,741,Denmark,DNK
2019,U11,45-64,6151748,130,38,2283,639,Denmark,DNK
2019,U11,65-74,2607140,97,42,4190,1930,Denmark,DNK
2019,U11,75-84,1479732,72,60,5446,4614,Denmark,DNK
2019,U11,85+,491168,55,46,11852,10175,Denmark,DNK
2019,U11,Alle,23335776,654,254,3039,1229,Denmark,DNK
2019,U12,00-01,496836,18,10,4006,2158,Denmark,DNK
2019,U12,02-06,1208448,42,4,3637,264,Denmark,DNK
2019,U12,07-14,2144772,36,6,1616,257,Denmark,DNK
2019,U12,15-44,8755932,147,32,1839,396,Denmark,DNK
2019,U12,45-64,6151748,116,34,2362,711,Denmark,DNK
2019,U12,65-74,2607140,105,72,4738,3228,Denmark,DNK
2019,U12,75-84,1479732,72,56,5595,4411,Denmark,DNK
2019,U12,85+,491168,50,42,11006,9213,Denmark,DNK
2019,U12,Alle,23335776,586,256,2867,1266,Denmark,DNK
2019,U13,00-01,496836,20,8,3501,1535,Denmark,DNK
2019,U13,02-06,1208448,32,2,2794,175,Denmark,DNK
2019,U13,07-14,2144772,45,2,2229,98,Denmark,DNK
2019,U13,15-44,8755932,94,19,1139,227,Denmark,DNK
2019,U13,45-64,6151748,100,56,1971,1113,Denmark,DNK
2019,U13,65-74,2607140,70,46,3148,2168,Denmark,DNK
2019,U13,75-84,1479732,80,64,6347,5124,Denmark,DNK
2019,U13,85+,491168,44,42,8932,8563,Denmark,DNK
2019,U13,Alle,23335776,485,239,2330,1192,Denmark,DNK
2019,U14,00-01,495936,16,6,4620,2216,Denmark,DNK
2019,U14,02-06,1208024,18,0,1996,0,Denmark,DNK
2019,U14,07-14,2142516,14,0,584,0,Denmark,DNK
2019,U14,15-44,8767680,64,14,889,181,Denmark,DNK
2019,U14,45-64,6153112,60,26,981,419,Denmark,DNK
2019,U14,65-74,2606460,42,30,1811,1368,Denmark,DNK
2019,U14,75-84,1486976,58,40,4476,3192,Denmark,DNK
2019,U14,85+,491288,24,18,4922,3473,Denmark,DNK
2019,U14,Alle,23351992,296,134,1404,646,Denmark,DNK
2019,U15,00-01,495936,12,4,2947,1165,Denmark,DNK
2019,U15,02-06,1208024,14,0,1372,0,Denmark,DNK
2019,U15,07-14,2142516,8,2,473,106,Denmark,DNK
2019,U15,15-44,8767680,33,12,385,147,Denmark,DNK
2019,U15,45-64,6153112,52,20,952,413,Denmark,DNK
2019,U15,65-74,2606460,50,40,2099,1578,Denmark,DNK
2019,U15,75-84,1486976,41,41,3072,3098,Denmark,DNK
2019,U15,85+,491288,30,22,6570,5005,Denmark,DNK
2019,U15,Alle,23351992,240,141,1140,675,Denmark,DNK
2019,U16,00-01,495936,0,0,0,0,Denmark,DNK
2019,U16,02-06,1208024,2,0,281,0,Denmark,DNK
2019,U16,07-14,2142516,2,0,106,0,Denmark,DNK
2019,U16,15-44,8767680,27,12,294,167,Denmark,DNK
2019,U16,45-64,6153112,48,30,895,577,Denmark,DNK
2019,U16,65-74,2606460,38,28,1577,1194,Denmark,DNK
2019,U16,75-84,1486976,34,30,2495,2163,Denmark,DNK
2019,U16,85+,491288,18,18,3957,3957,Denmark,DNK
2019,U16,Alle,23351992,169,118,798,575,Denmark,DNK
2019,U17,00-01,495936,0,0,0,0,Denmark,DNK
2019,U17,02-06,1208024,2,0,132,0,Denmark,DNK
2019,U17,07-14,2142516,4,0,185,0,Denmark,DNK
2019,U17,15-44,8767680,43,8,581,138,Denmark,DNK
2019,U17,45-64,6153112,24,8,455,177,Denmark,DNK
2019,U17,65-74,2606460,22,14,931,584,Denmark,DNK
2019,U17,75-84,1486976,40,32,2791,2303,Denmark,DNK
2019,U17,85+,491288,24,22,5346,4892,Denmark,DNK
2019,U17,Alle,23351992,159,84,750,408,Denmark,DNK
2019,U18,00-01,495936,2,0,309,0,Denmark,DNK
2019,U18,02-06,1208024,2,0,175,0,Denmark,DNK
2019,U18,07-14,2142516,4,2,185,106,Denmark,DNK
2019,U18,15-44,8767680,10,6,155,110,Denmark,DNK
2019,U18,45-64,6153112,16,8,324,172,Denmark,DNK
2019,U18,65-74,2606460,4,2,189,83,Denmark,DNK
2019,U18,75-84,1486976,0,0,0,0,Denmark,DNK
2019,U18,85+,491288,4,4,883,883,Denmark,DNK
2019,U18,Alle,23351992,42,22,219,123,Denmark,DNK
2019,U19,00-01,494076,4,0,738,0,Denmark,DNK
2019,U19,02-06,1207856,2,2,132,132,Denmark,DNK
2019,U19,07-14,2139028,0,0,0,0,Denmark,DNK
2019,U19,15-44,8765552,16,0,168,0,Denmark,DNK
2019,U19,45-64,6156180,13,3,233,34,Denmark,DNK
2019,U19,65-74,2606740,4,0,155,0,Denmark,DNK
2019,U19,75-84,1496076,7,7,416,416,Denmark,DNK
2019,U19,85+,493304,6,6,1475,1475,Denmark,DNK
2019,U19,Alle,23358812,52,18,227,74,Denmark,DNK
2019,U20,00-01,494076,0,0,0,0,Denmark,DNK
2019,U20,02-06,1207856,2,0,281,0,Denmark,DNK
2019,U20,07-14,2139028,0,0,0,0,Denmark,DNK
2019,U20,15-44,8765552,11,3,109,30,Denmark,DNK
2019,U20,45-64,6156180,18,8,323,182,Denmark,DNK
2019,U20,65-74,2606740,0,0,0,0,Denmark,DNK
2019,U20,75-84,1496076,4,2,265,124,Denmark,DNK
2019,U20,85+,493304,6,6,1189,1189,Denmark,DNK
2019,U20,Alle,23358812,41,19,181,91,Denmark,DNK
2019,U21,00-01,494076,0,0,0,0,Denmark,DNK
2019,U21,02-06,1207856,2,0,132,0,Denmark,DNK
2019,U21,07-14,2139028,2,2,80,80,Denmark,DNK
2019,U21,15-44,8765552,4,0,35,0,Denmark,DNK
2019,U21,45-64,6156180,2,0,28,0,Denmark,DNK
2019,U21,65-74,2606740,6,4,250,144,Denmark,DNK
2019,U21,75-84,1496076,10,8,683,540,Denmark,DNK
2019,U21,85+,493304,4,4,820,820,Denmark,DNK
2019,U21,Alle,23358812,30,18,123,71,Denmark,DNK
2019,U22,00-01,494076,0,0,0,0,Denmark,DNK
2019,U22,02-06,1207856,0,0,0,0,Denmark,DNK
2019,U22,07-14,2139028,0,0,0,0,Denmark,DNK
2019,U22,15-44,8765552,3,0,29,0,Denmark,DNK
2019,U22,45-64,6156180,0,0,0,0,Denmark,DNK
2019,U22,65-74,2606740,0,0,0,0,Denmark,DNK
2019,U22,75-84,1496076,0,0,0,0,Denmark,DNK
2019,U22,85+,493304,0,0,0,0,Denmark,DNK
2019,U22,Alle,23358812,3,0,11,0,Denmark,DNK
2019,U23,00-01,496112,2,2,309,309,Denmark,DNK
2019,U23,02-06,1208792,0,0,0,0,Denmark,DNK
2019,U23,07-14,2136576,0,0,0,0,Denmark,DNK
2019,U23,15-44,8764248,10,4,119,35,Denmark,DNK
2019,U23,45-64,6159592,2,0,28,0,Denmark,DNK
2019,U23,65-74,2603328,2,0,106,0,Denmark,DNK
2019,U23,75-84,1503392,2,2,188,188,Denmark,DNK
2019,U23,85+,494068,0,0,0,0,Denmark,DNK
2019,U23,Alle,23366108,18,8,87,35,Denmark,DNK
2019,U24,00-01,496112,0,0,0,0,Denmark,DNK
2019,U24,02-06,1208792,0,0,0,0,Denmark,DNK
2019,U24,07-14,2136576,0,0,0,0,Denmark,DNK
2019,U24,15-44,8764248,2,0,28,0,Denmark,DNK
2019,U24,45-64,6159592,2,2,47,47,Denmark,DNK
2019,U24,65-74,2603328,3,2,88,72,Denmark,DNK
2019,U24,75-84,1503392,0,0,0,0,Denmark,DNK
2019,U24,85+,494068,0,0,0,0,Denmark,DNK
2019,U24,Alle,23366108,7,4,32,20,Denmark,DNK
2019,U25,00-01,496112,0,0,0,0,Denmark,DNK
2019,U25,02-06,1208792,0,0,0,0,Denmark,DNK
2019,U25,07-14,2136576,0,0,0,0,Denmark,DNK
2019,U25,15-44,8764248,5,0,47,0,Denmark,DNK
2019,U25,45-64,6159592,0,0,0,0,Denmark,DNK
2019,U25,65-74,2603328,2,0,72,0,Denmark,DNK
2019,U25,75-84,1503392,0,0,0,0,Denmark,DNK
2019,U25,85+,494068,0,0,0,0,Denmark,DNK
2019,U25,Alle,23366108,7,0,26,0,Denmark,DNK
2019,U26,00-01,496112,2,2,309,309,Denmark,DNK
2019,U26,02-06,1208792,2,0,132,0,Denmark,DNK
2019,U26,07-14,2136576,0,0,0,0,Denmark,DNK
2019,U26,15-44,8764248,7,4,57,35,Denmark,DNK
2019,U26,45-64,6159592,4,2,57,28,Denmark,DNK
2019,U26,65-74,2603328,2,2,72,72,Denmark,DNK
2019,U26,75-84,1503392,0,0,0,0,Denmark,DNK
2019,U26,85+,494068,0,0,0,0,Denmark,DNK
2019,U26,Alle,23366108,17,10,58,36,Denmark,DNK
2019,U27,00-01,495284,0,0,0,0,Denmark,DNK
2019,U27,02-06,1210736,0,0,0,0,Denmark,DNK
2019,U27,07-14,2136220,0,0,0,0,Denmark,DNK
2019,U27,15-44,8757680,0,0,0,0,Denmark,DNK
2019,U27,45-64,6160344,2,2,28,28,Denmark,DNK
2019,U27,65-74,2602200,0,0,0,0,Denmark,DNK
2019,U27,75-84,1510708,0,0,0,0,Denmark,DNK
2019,U27,85+,495416,0,0,0,0,Denmark,DNK
2019,U27,Alle,23368588,2,2,7,7,Denmark,DNK
2019,U28,00-01,495284,0,0,0,0,Denmark,DNK
2019,U28,02-06,1210736,0,0,0,0,Denmark,DNK
2019,U28,07-14,2136220,0,0,0,0,Denmark,DNK
2019,U28,15-44,8757680,2,0,18,0,Denmark,DNK
2019,U28,45-64,6160344,2,0,12,0,Denmark,DNK
2019,U28,65-74,2602200,4,2,190,106,Denmark,DNK
2019,U28,75-84,1510708,0,0,0,0,Denmark,DNK
2019,U28,85+,495416,0,0,0,0,Denmark,DNK
2019,U28,Alle,23368588,8,2,34,14,Denmark,DNK
2019,U29,00-01,495284,0,0,0,0,Denmark,DNK
2019,U29,02-06,1210736,0,0,0,0,Denmark,DNK
2019,U29,07-14,2136220,0,0,0,0,Denmark,DNK
2019,U29,15-44,8757680,2,2,18,18,Denmark,DNK
2019,U29,45-64,6160344,0,0,0,0,Denmark,DNK
2019,U29,65-74,2602200,0,0,0,0,Denmark,DNK
2019,U29,75-84,1510708,1,1,26,26,Denmark,DNK
2019,U29,85+,495416,0,0,0,0,Denmark,DNK
2019,U29,Alle,23368588,3,3,9,9,Denmark,DNK
2019,U30,00-01,495284,0,0,0,0,Denmark,DNK
2019,U30,02-06,1210736,0,0,0,0,Denmark,DNK
2019,U30,07-14,2136220,2,2,147,147,Denmark,DNK
2019,U30,15-44,8757680,2,0,18,0,Denmark,DNK
2019,U30,45-64,6160344,0,0,0,0,Denmark,DNK
2019,U30,65-74,2602200,2,2,83,83,Denmark,DNK
2019,U30,75-84,1510708,2,2,148,148,Denmark,DNK
2019,U30,85+,495416,0,0,0,0,Denmark,DNK
2019,U30,Alle,23368588,8,6,39,32,Denmark,DNK
2019,U31,00-01,495284,0,0,0,0,Denmark,DNK
2019,U31,02-06,1210736,0,0,0,0,Denmark,DNK
2019,U31,07-14,2136220,2,0,80,0,Denmark,DNK
2019,U31,15-44,8757680,2,2,18,18,Denmark,DNK
2019,U31,45-64,6160344,2,2,35,35,Denmark,DNK
2019,U31,65-74,2602200,0,0,0,0,Denmark,DNK
2019,U31,75-84,1510708,0,0,0,0,Denmark,DNK
2019,U31,85+,495416,0,0,0,0,Denmark,DNK
2019,U31,Alle,23368588,6,4,23,16,Denmark,DNK
2019,U32,00-01,494212,0,0,0,0,Denmark,DNK
2019,U32,02-06,1211668,0,0,0,0,Denmark,DNK
2019,U32,07-14,2134692,0,0,0,0,Denmark,DNK
2019,U32,15-44,8757064,2,0,42,0,Denmark,DNK
2019,U32,45-64,6164556,2,2,35,35,Denmark,DNK
2019,U32,65-74,2603400,2,2,83,83,Denmark,DNK
2019,U32,75-84,1519044,2,2,121,121,Denmark,DNK
2019,U32,85+,496676,2,2,367,367,Denmark,DNK
2019,U32,Alle,23381312,10,8,47,33,Denmark,DNK
2019,U33,00-01,494212,0,0,0,0,Denmark,DNK
2019,U33,02-06,1211668,2,2,132,132,Denmark,DNK
2019,U33,07-14,2134692,6,2,266,80,Denmark,DNK
2019,U33,15-44,8757064,6,4,104,77,Denmark,DNK
2019,U33,45-64,6164556,2,2,35,35,Denmark,DNK
2019,U33,65-74,2603400,0,0,0,0,Denmark,DNK
2019,U33,75-84,1519044,0,0,0,0,Denmark,DNK
2019,U33,85+,496676,0,0,0,0,Denmark,DNK
2019,U33,Alle,23381312,16,10,78,51,Denmark,DNK
2019,U34,00-01,494212,0,0,0,0,Denmark,DNK
2019,U34,02-06,1211668,0,0,0,0,Denmark,DNK
2019,U34,07-14,2134692,0,0,0,0,Denmark,DNK
2019,U34,15-44,8757064,4,2,35,18,Denmark,DNK
2019,U34,45-64,6164556,2,2,28,28,Denmark,DNK
2019,U34,65-74,2603400,0,0,0,0,Denmark,DNK
2019,U34,75-84,1519044,0,0,0,0,Denmark,DNK
2019,U34,85+,496676,0,0,0,0,Denmark,DNK
2019,U34,Alle,23381312,6,4,21,14,Denmark,DNK
2019,U35,00-01,494212,0,0,0,0,Denmark,DNK
2019,U35,02-06,1211668,0,0,0,0,Denmark,DNK
2019,U35,07-14,2134692,0,0,0,0,Denmark,DNK
2019,U35,15-44,8757064,10,5,131,81,Denmark,DNK
2019,U35,45-64,6164556,0,0,0,0,Denmark,DNK
2019,U35,65-74,2603400,0,0,0,0,Denmark,DNK
2019,U35,75-84,1519044,0,0,0,0,Denmark,DNK
2019,U35,85+,496676,0,0,0,0,Denmark,DNK
2019,U35,Alle,23381312,10,5,48,30,Denmark,DNK
2019,U36,00-01,497104,0,0,0,0,Denmark,DNK
2019,U36,02-06,1211808,0,0,0,0,Denmark,DNK
2019,U36,07-14,2134088,0,0,0,0,Denmark,DNK
2019,U36,15-44,8747836,0,0,0,0,Denmark,DNK
2019,U36,45-64,6162788,0,0,0,0,Denmark,DNK
2019,U36,65-74,2599548,0,0,0,0,Denmark,DNK
2019,U36,75-84,1525960,2,2,121,121,Denmark,DNK
2019,U36,85+,497276,0,0,0,0,Denmark,DNK
2019,U36,Alle,23376408,2,2,7,7,Denmark,DNK
2019,U37,00-01,497104,0,0,0,0,Denmark,DNK
2019,U37,02-06,1211808,0,0,0,0,Denmark,DNK
2019,U37,07-14,2134088,0,0,0,0,Denmark,DNK
2019,U37,15-44,8747836,1,0,5,0,Denmark,DNK
2019,U37,45-64,6162788,0,0,0,0,Denmark,DNK
2019,U37,65-74,2599548,0,0,0,0,Denmark,DNK
2019,U37,75-84,1525960,0,0,0,0,Denmark,DNK
2019,U37,85+,497276,0,0,0,0,Denmark,DNK
2019,U37,Alle,23376408,1,0,2,0,Denmark,DNK
2019,U38,00-01,497104,0,0,0,0,Denmark,DNK
2019,U38,02-06,1211808,0,0,0,0,Denmark,DNK
2019,U38,07-14,2134088,2,0,107,0,Denmark,DNK
2019,U38,15-44,8747836,4,0,35,0,Denmark,DNK
2019,U38,45-64,6162788,6,2,103,47,Denmark,DNK
2019,U38,65-74,2599548,0,0,0,0,Denmark,DNK
2019,U38,75-84,1525960,4,4,261,261,Denmark,DNK
2019,U38,85+,497276,0,0,0,0,Denmark,DNK
2019,U38,Alle,23376408,16,6,69,30,Denmark,DNK
2019,U39,00-01,497104,2,2,425,425,Denmark,DNK
2019,U39,02-06,1211808,2,0,132,0,Denmark,DNK
2019,U39,07-14,2134088,0,0,0,0,Denmark,DNK
2019,U39,15-44,8747836,4,0,35,0,Denmark,DNK
2019,U39,45-64,6162788,4,4,56,56,Denmark,DNK
2019,U39,65-74,2599548,0,0,0,0,Denmark,DNK
2019,U39,75-84,1525960,2,0,121,0,Denmark,DNK
2019,U39,85+,497276,0,0,0,0,Denmark,DNK
2019,U39,Alle,23376408,14,6,52,24,Denmark,DNK
2019,U40,00-01,497104,0,0,0,0,Denmark,DNK
2019,U40,02-06,1211808,0,0,0,0,Denmark,DNK
2019,U40,07-14,2134088,0,0,0,0,Denmark,DNK
2019,U40,15-44,8747836,6,2,53,18,Denmark,DNK
2019,U40,45-64,6162788,6,2,92,36,Denmark,DNK
2019,U40,65-74,2599548,3,2,99,83,Denmark,DNK
2019,U40,75-84,1525960,2,0,147,0,Denmark,DNK
2019,U40,85+,497276,2,2,617,617,Denmark,DNK
2019,U40,Alle,23376408,19,8,79,40,Denmark,DNK
2019,U41,00-01,496684,0,0,0,0,Denmark,DNK
2019,U41,02-06,1213112,0,0,0,0,Denmark,DNK
2019,U41,07-14,2132004,0,0,0,0,Denmark,DNK
2019,U41,15-44,8752048,10,0,95,0,Denmark,DNK
2019,U41,45-64,6165440,6,2,119,35,Denmark,DNK
2019,U41,65-74,2596580,2,0,83,0,Denmark,DNK
2019,U41,75-84,1533648,2,2,139,139,Denmark,DNK
2019,U41,85+,498580,0,0,0,0,Denmark,DNK
2019,U41,Alle,23388096,20,4,89,19,Denmark,DNK
2019,U42,00-01,496684,0,0,0,0,Denmark,DNK
2019,U42,02-06,1213112,0,0,0,0,Denmark,DNK
2019,U42,07-14,2132004,0,0,0,0,Denmark,DNK
2019,U42,15-44,8752048,6,2,63,18,Denmark,DNK
2019,U42,45-64,6165440,8,0,129,0,Denmark,DNK
2019,U42,65-74,2596580,0,0,0,0,Denmark,DNK
2019,U42,75-84,1533648,2,2,139,139,Denmark,DNK
2019,U42,85+,498580,0,0,0,0,Denmark,DNK
2019,U42,Alle,23388096,16,4,69,16,Denmark,DNK
2019,U43,00-01,496684,0,0,0,0,Denmark,DNK
2019,U43,02-06,1213112,0,0,0,0,Denmark,DNK
2019,U43,07-14,2132004,2,0,147,0,Denmark,DNK
2019,U43,15-44,8752048,6,4,45,36,Denmark,DNK
2019,U43,45-64,6165440,8,2,137,35,Denmark,DNK
2019,U43,65-74,2596580,8,4,335,168,Denmark,DNK
2019,U43,75-84,1533648,0,0,0,0,Denmark,DNK
2019,U43,85+,498580,0,0,0,0,Denmark,DNK
2019,U43,Alle,23388096,24,10,107,43,Denmark,DNK
2019,U44,00-01,496684,0,0,0,0,Denmark,DNK
2019,U44,02-06,1213112,0,0,0,0,Denmark,DNK
2019,U44,07-14,2132004,2,2,80,147,Denmark,DNK
2019,U44,15-44,8752048,12,6,159,97,Denmark,DNK
2019,U44,45-64,6165440,6,0,84,0,Denmark,DNK
2019,U44,65-74,2596580,4,4,156,156,Denmark,DNK
2019,U44,75-84,1533648,0,0,0,0,Denmark,DNK
2019,U44,85+,498580,0,0,0,0,Denmark,DNK
2019,U44,Alle,23388096,24,12,105,66,Denmark,DNK
2019,U45,00-01,497620,0,0,0,0,Denmark,DNK
2019,U45,02-06,1214068,0,0,0,0,Denmark,DNK
2019,U45,07-14,2130084,6,0,308,0,Denmark,DNK
2019,U45,15-44,8772680,22,4,237,35,Denmark,DNK
2019,U45,45-64,6170844,16,10,257,156,Denmark,DNK
2019,U45,65-74,2595652,8,6,311,228,Denmark,DNK
2019,U45,75-84,1541916,12,12,758,758,Denmark,DNK
2019,U45,85+,499756,2,2,364,364,Denmark,DNK
2019,U45,Alle,23422620,66,34,274,135,Denmark,DNK
2019,U46,00-01,497620,4,0,1231,0,Denmark,DNK
2019,U46,02-06,1214068,3,0,165,0,Denmark,DNK
2019,U46,07-14,2130084,2,0,80,0,Denmark,DNK
2019,U46,15-44,8772680,32,10,363,122,Denmark,DNK
2019,U46,45-64,6170844,22,6,446,142,Denmark,DNK
2019,U46,65-74,2595652,8,4,301,145,Denmark,DNK
2019,U46,75-84,1541916,10,6,743,379,Denmark,DNK
2019,U46,85+,499756,14,12,2767,2403,Denmark,DNK
2019,U46,Alle,23422620,95,38,437,173,Denmark,DNK
2019,U47,00-01,497620,0,0,0,0,Denmark,DNK
2019,U47,02-06,1214068,2,2,195,195,Denmark,DNK
2019,U47,07-14,2130084,4,0,228,0,Denmark,DNK
